customer_id,order_id,order_date,order_unit_price,quantity,discount,product_id,product_name,category_id,category_name,product_unit_price,total_sales,year,month,day
CONSH,10435,1997-02-04,15.2,10,0.0,2,Chang,1,Beverages,19.0,152.0,1997,2,4
CONSH,10435,1997-02-04,16.8,12,0.0,22,Gustaf's Knäckebröd,5,Grains/Cereals,21.0,201.60000000000002,1997,2,4
CONSH,10435,1997-02-04,27.8,10,0.0,72,Mozzarella di Giovanni,4,Dairy Products,34.8,278.0,1997,2,4
BLONP,10436,1997-02-05,9.6,5,0.0,46,Spegesild,8,Seafood,12.0,48.0,1997,2,5
BLONP,10436,1997-02-05,30.4,40,0.1,56,Gnocchi di nonna Alice,5,Grains/Cereals,38.0,1094.4,1997,2,5
BLONP,10436,1997-02-05,26.6,30,0.1,64,Wimmers gute Semmelknödel,5,Grains/Cereals,33.25,718.2,1997,2,5
BLONP,10436,1997-02-05,6.2,24,0.1,75,Rhönbräu Klosterbier,1,Beverages,7.75,133.92000000000002,1997,2,5
WARTH,10437,1997-02-05,26.2,15,0.0,53,Perth Pasties,6,Meat/Poultry,32.8,393.0,1997,2,5
TOMSP,10438,1997-02-06,7.3,15,0.2,19,Teatime Chocolate Biscuits,3,Confections,9.2,87.60000000000001,1997,2,6
TOMSP,10438,1997-02-06,11.2,20,0.2,34,Sasquatch Ale,1,Beverages,14.0,179.20000000000002,1997,2,6
TOMSP,10438,1997-02-06,15.6,15,0.2,57,Ravioli Angelo,5,Grains/Cereals,19.5,187.20000000000002,1997,2,6
MEREP,10439,1997-02-07,30.4,15,0.0,12,Queso Manchego La Pastora,4,Dairy Products,38.0,456.0,1997,2,7
MEREP,10439,1997-02-07,13.9,16,0.0,16,Pavlova,3,Confections,17.45,222.4,1997,2,7
MEREP,10439,1997-02-07,26.6,6,0.0,64,Wimmers gute Semmelknödel,5,Grains/Cereals,33.25,159.60000000000002,1997,2,7
MEREP,10439,1997-02-07,8.0,30,0.0,74,Longlife Tofu,7,Produce,10.0,240.0,1997,2,7
SAVEA,10440,1997-02-10,15.2,45,0.15,2,Chang,1,Beverages,19.0,581.4,1997,2,10
SAVEA,10440,1997-02-10,13.9,49,0.15,16,Pavlova,3,Confections,17.45,578.9350000000001,1997,2,10
SAVEA,10440,1997-02-10,99.0,24,0.15,29,Thüringer Rostbratwurst,6,Meat/Poultry,123.79,2019.6,1997,2,10
SAVEA,10440,1997-02-10,22.8,90,0.15,61,Sirop d'érable,2,Condiments,28.5,1744.2,1997,2,10
OLDWO,10441,1997-02-10,35.1,50,0.0,27,Schoggi Schokolade,3,Confections,43.9,1755.0,1997,2,10
ERNSH,10442,1997-02-11,16.8,30,0.0,11,Queso Cabrales,4,Dairy Products,21.0,504.0,1997,2,11
ERNSH,10442,1997-02-11,5.9,80,0.0,54,Tourtière,6,Meat/Poultry,7.45,472.0,1997,2,11
ERNSH,10442,1997-02-11,13.6,60,0.0,66,Louisiana Hot Spiced Okra,2,Condiments,17.0,816.0,1997,2,11
REGGC,10443,1997-02-12,16.8,6,0.2,11,Queso Cabrales,4,Dairy Products,21.0,80.64000000000001,1997,2,12
REGGC,10443,1997-02-12,36.4,12,0.0,28,Rössle Sauerkraut,7,Produce,45.6,436.79999999999995,1997,2,12
BERGS,10444,1997-02-12,31.2,10,0.0,17,Alice Mutton,6,Meat/Poultry,39.0,312.0,1997,2,12
BERGS,10444,1997-02-12,24.9,15,0.0,26,Gumbär Gummibärchen,3,Confections,31.23,373.5,1997,2,12
BERGS,10444,1997-02-12,14.4,8,0.0,35,Steeleye Stout,1,Beverages,18.0,115.2,1997,2,12
BERGS,10444,1997-02-12,7.7,30,0.0,41,Jack's New England Clam Chowder,8,Seafood,9.65,231.0,1997,2,12
BERGS,10445,1997-02-13,14.4,6,0.0,39,Chartreuse verte,1,Beverages,18.0,86.4,1997,2,13
BERGS,10445,1997-02-13,5.9,15,0.0,54,Tourtière,6,Meat/Poultry,7.45,88.5,1997,2,13
TOMSP,10446,1997-02-14,7.3,12,0.1,19,Teatime Chocolate Biscuits,3,Confections,9.2,78.84,1997,2,14
TOMSP,10446,1997-02-14,3.6,20,0.1,24,Guaraná Fantástica,1,Beverages,4.5,64.8,1997,2,14
TOMSP,10446,1997-02-14,10.0,3,0.1,31,Gorgonzola Telino,4,Dairy Products,12.5,27.0,1997,2,14
TOMSP,10446,1997-02-14,5.6,15,0.1,52,Filo Mix,5,Grains/Cereals,7.0,75.60000000000001,1997,2,14
RICAR,10447,1997-02-14,7.3,40,0.0,19,Teatime Chocolate Biscuits,3,Confections,9.2,292.0,1997,2,14
RICAR,10447,1997-02-14,16.8,35,0.0,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,21.05,588.0,1997,2,14
RICAR,10447,1997-02-14,17.2,2,0.0,71,Flotemysost,4,Dairy Products,21.5,34.4,1997,2,14
RANCH,10448,1997-02-17,24.9,6,0.0,26,Gumbär Gummibärchen,3,Confections,31.23,149.39999999999998,1997,2,17
RANCH,10448,1997-02-17,14.7,20,0.0,40,Boston Crab Meat,8,Seafood,18.4,294.0,1997,2,17
BLONP,10449,1997-02-18,24.8,14,0.0,10,Ikura,8,Seafood,31.0,347.2,1997,2,18
BLONP,10449,1997-02-18,5.6,20,0.0,52,Filo Mix,5,Grains/Cereals,7.0,112.0,1997,2,18
BLONP,10449,1997-02-18,39.4,35,0.0,62,Tarte au sucre,3,Confections,49.3,1379.0,1997,2,18
VICTE,10450,1997-02-19,24.8,20,0.2,10,Ikura,8,Seafood,31.0,396.8,1997,2,19
VICTE,10450,1997-02-19,5.9,6,0.2,54,Tourtière,6,Meat/Poultry,7.45,28.320000000000007,1997,2,19
QUICK,10451,1997-02-19,19.2,120,0.1,55,Pâté chinois,6,Meat/Poultry,24.0,2073.6,1997,2,19
QUICK,10451,1997-02-19,26.6,35,0.1,64,Wimmers gute Semmelknödel,5,Grains/Cereals,33.25,837.9,1997,2,19
QUICK,10451,1997-02-19,16.8,28,0.1,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,21.05,423.36,1997,2,19
QUICK,10451,1997-02-19,10.4,55,0.1,77,Original Frankfurter grüne Soße,2,Condiments,13.0,514.8000000000001,1997,2,19
SAVEA,10452,1997-02-20,36.4,15,0.0,28,Rössle Sauerkraut,7,Produce,45.6,546.0,1997,2,20
SAVEA,10452,1997-02-20,15.5,100,0.05,44,Gula Malacca,2,Condiments,19.45,1472.5,1997,2,20
AROUT,10453,1997-02-21,10.2,15,0.1,48,Chocolade,3,Confections,12.75,137.70000000000002,1997,2,21
AROUT,10453,1997-02-21,12.0,25,0.1,70,Outback Lager,1,Beverages,15.0,270.0,1997,2,21
LAMAI,10454,1997-02-21,13.9,20,0.2,16,Pavlova,3,Confections,17.45,222.4,1997,2,21
LAMAI,10454,1997-02-21,2.0,20,0.2,33,Geitost,4,Dairy Products,2.5,32.0,1997,2,21
LAMAI,10454,1997-02-21,9.6,10,0.2,46,Spegesild,8,Seafood,12.0,76.80000000000001,1997,2,21
WARTH,10455,1997-02-24,14.4,20,0.0,39,Chartreuse verte,1,Beverages,18.0,288.0,1997,2,24
WARTH,10455,1997-02-24,26.2,50,0.0,53,Perth Pasties,6,Meat/Poultry,32.8,1310.0,1997,2,24
WARTH,10455,1997-02-24,22.8,25,0.0,61,Sirop d'érable,2,Condiments,28.5,570.0,1997,2,24
WARTH,10455,1997-02-24,17.2,30,0.0,71,Flotemysost,4,Dairy Products,21.5,516.0,1997,2,24
KOENE,10456,1997-02-25,8.0,40,0.15,21,Sir Rodney's Scones,3,Confections,10.0,272.0,1997,2,25
KOENE,10456,1997-02-25,16.0,21,0.15,49,Maxilaku,3,Confections,20.0,285.59999999999997,1997,2,25
KOENE,10457,1997-02-25,44.0,36,0.0,59,Raclette Courdavault,4,Dairy Products,55.0,1584.0,1997,2,25
SUPRD,10458,1997-02-26,24.9,30,0.0,26,Gumbär Gummibärchen,3,Confections,31.23,747.0,1997,2,26
SUPRD,10458,1997-02-26,36.4,30,0.0,28,Rössle Sauerkraut,7,Produce,45.6,1092.0,1997,2,26
SUPRD,10458,1997-02-26,36.8,20,0.0,43,Ipoh Coffee,1,Beverages,46.0,736.0,1997,2,26
SUPRD,10458,1997-02-26,30.4,15,0.0,56,Gnocchi di nonna Alice,5,Grains/Cereals,38.0,456.0,1997,2,26
SUPRD,10458,1997-02-26,17.2,50,0.0,71,Flotemysost,4,Dairy Products,21.5,860.0,1997,2,26
VICTE,10459,1997-02-27,24.0,16,0.05,7,Uncle Bob's Organic Dried Pears,7,Produce,30.0,364.79999999999995,1997,2,27
VICTE,10459,1997-02-27,9.6,20,0.05,46,Spegesild,8,Seafood,12.0,182.39999999999998,1997,2,27
VICTE,10459,1997-02-27,27.8,40,0.0,72,Mozzarella di Giovanni,4,Dairy Products,34.8,1112.0,1997,2,27
FOLKO,10460,1997-02-28,10.0,21,0.25,68,Scottish Longbreads,3,Confections,12.5,157.5,1997,2,28
FOLKO,10460,1997-02-28,6.2,4,0.25,75,Rhönbräu Klosterbier,1,Beverages,7.75,18.6,1997,2,28
LILAS,10461,1997-02-28,8.0,40,0.25,21,Sir Rodney's Scones,3,Confections,10.0,240.0,1997,2,28
LILAS,10461,1997-02-28,20.7,28,0.25,30,Nord-Ost Matjeshering,8,Seafood,25.89,434.70000000000005,1997,2,28
LILAS,10461,1997-02-28,19.2,60,0.25,55,Pâté chinois,6,Meat/Poultry,24.0,864.0,1997,2,28
CONSH,10462,1997-03-03,4.8,1,0.0,13,Konbu,8,Seafood,6.0,4.8,1997,3,3
CONSH,10462,1997-03-03,7.2,21,0.0,23,Tunnbröd,5,Grains/Cereals,9.0,151.20000000000002,1997,3,3
SUPRD,10463,1997-03-04,7.3,21,0.0,19,Teatime Chocolate Biscuits,3,Confections,9.2,153.29999999999998,1997,3,4
SUPRD,10463,1997-03-04,11.2,50,0.0,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,14.0,560.0,1997,3,4
FURIB,10464,1997-03-04,17.6,16,0.2,4,Chef Anton's Cajun Seasoning,2,Condiments,22.0,225.28000000000003,1997,3,4
FURIB,10464,1997-03-04,36.8,3,0.0,43,Ipoh Coffee,1,Beverages,46.0,110.39999999999999,1997,3,4
FURIB,10464,1997-03-04,30.4,30,0.2,56,Gnocchi di nonna Alice,5,Grains/Cereals,38.0,729.6,1997,3,4
FURIB,10464,1997-03-04,27.2,20,0.0,60,Camembert Pierrot,4,Dairy Products,34.0,544.0,1997,3,4
VAFFE,10465,1997-03-05,3.6,25,0.0,24,Guaraná Fantástica,1,Beverages,4.5,90.0,1997,3,5
VAFFE,10465,1997-03-05,99.0,18,0.1,29,Thüringer Rostbratwurst,6,Meat/Poultry,123.79,1603.8,1997,3,5
VAFFE,10465,1997-03-05,14.7,20,0.0,40,Boston Crab Meat,8,Seafood,18.4,294.0,1997,3,5
VAFFE,10465,1997-03-05,7.6,30,0.1,45,Rogede sild,8,Seafood,9.5,205.20000000000002,1997,3,5
VAFFE,10465,1997-03-05,13.0,25,0.0,50,Valkoinen suklaa,3,Confections,16.25,325.0,1997,3,5
COMMI,10466,1997-03-06,16.8,10,0.0,11,Queso Cabrales,4,Dairy Products,21.0,168.0,1997,3,6
COMMI,10466,1997-03-06,9.6,5,0.0,46,Spegesild,8,Seafood,12.0,48.0,1997,3,6
MAGAA,10467,1997-03-06,3.6,28,0.0,24,Guaraná Fantástica,1,Beverages,4.5,100.8,1997,3,6
MAGAA,10467,1997-03-06,11.2,12,0.0,25,NuNuCa Nuß-Nougat-Creme,3,Confections,14.0,134.39999999999998,1997,3,6
KOENE,10468,1997-03-07,20.7,8,0.0,30,Nord-Ost Matjeshering,8,Seafood,25.89,165.6,1997,3,7
KOENE,10468,1997-03-07,36.8,15,0.0,43,Ipoh Coffee,1,Beverages,46.0,552.0,1997,3,7
WHITC,10469,1997-03-10,15.2,40,0.15,2,Chang,1,Beverages,19.0,516.8,1997,3,10
WHITC,10469,1997-03-10,13.9,35,0.15,16,Pavlova,3,Confections,17.45,413.525,1997,3,10
WHITC,10469,1997-03-10,15.5,2,0.15,44,Gula Malacca,2,Condiments,19.45,26.349999999999998,1997,3,10
BONAP,10470,1997-03-11,50.0,30,0.0,18,Carnarvon Tigers,8,Seafood,62.5,1500.0,1997,3,11
BONAP,10470,1997-03-11,7.2,15,0.0,23,Tunnbröd,5,Grains/Cereals,9.0,108.0,1997,3,11
BONAP,10470,1997-03-11,26.6,8,0.0,64,Wimmers gute Semmelknödel,5,Grains/Cereals,33.25,212.8,1997,3,11
BSBEV,10471,1997-03-11,24.0,30,0.0,7,Uncle Bob's Organic Dried Pears,7,Produce,30.0,720.0,1997,3,11
BSBEV,10471,1997-03-11,30.4,20,0.0,56,Gnocchi di nonna Alice,5,Grains/Cereals,38.0,608.0,1997,3,11
SEVES,10472,1997-03-12,3.6,80,0.05,24,Guaraná Fantástica,1,Beverages,4.5,273.59999999999997,1997,3,12
SEVES,10472,1997-03-12,42.4,18,0.0,51,Manjimup Dried Apples,7,Produce,53.0,763.1999999999999,1997,3,12
ISLAT,10473,1997-03-13,2.0,12,0.0,33,Geitost,4,Dairy Products,2.5,24.0,1997,3,13
ISLAT,10473,1997-03-13,17.2,12,0.0,71,Flotemysost,4,Dairy Products,21.5,206.39999999999998,1997,3,13
PERIC,10474,1997-03-13,18.6,12,0.0,14,Tofu,7,Produce,23.25,223.20000000000002,1997,3,13
PERIC,10474,1997-03-13,36.4,18,0.0,28,Rössle Sauerkraut,7,Produce,45.6,655.1999999999999,1997,3,13
PERIC,10474,1997-03-13,14.7,21,0.0,40,Boston Crab Meat,8,Seafood,18.4,308.7,1997,3,13
PERIC,10474,1997-03-13,6.2,10,0.0,75,Rhönbräu Klosterbier,1,Beverages,7.75,62.0,1997,3,13
SUPRD,10475,1997-03-14,10.0,35,0.15,31,Gorgonzola Telino,4,Dairy Products,12.5,297.5,1997,3,14
SUPRD,10475,1997-03-14,13.6,60,0.15,66,Louisiana Hot Spiced Okra,2,Condiments,17.0,693.6,1997,3,14
SUPRD,10475,1997-03-14,14.4,42,0.15,76,Lakkalikööri,1,Beverages,18.0,514.08,1997,3,14
HILAA,10476,1997-03-17,19.2,2,0.05,55,Pâté chinois,6,Meat/Poultry,24.0,36.48,1997,3,17
HILAA,10476,1997-03-17,12.0,12,0.0,70,Outback Lager,1,Beverages,15.0,144.0,1997,3,17
PRINI,10477,1997-03-17,14.4,15,0.0,1,Chai,1,Beverages,18.0,216.0,1997,3,17
PRINI,10477,1997-03-17,8.0,21,0.25,21,Sir Rodney's Scones,3,Confections,10.0,126.0,1997,3,17
PRINI,10477,1997-03-17,14.4,20,0.25,39,Chartreuse verte,1,Beverages,18.0,216.0,1997,3,17
VICTE,10478,1997-03-18,24.8,20,0.05,10,Ikura,8,Seafood,31.0,471.2,1997,3,18
RATTC,10479,1997-03-19,210.8,30,0.0,38,Côte de Blaye,1,Beverages,263.5,6324.0,1997,3,19
RATTC,10479,1997-03-19,26.2,28,0.0,53,Perth Pasties,6,Meat/Poultry,32.8,733.6,1997,3,19
RATTC,10479,1997-03-19,44.0,60,0.0,59,Raclette Courdavault,4,Dairy Products,55.0,2640.0,1997,3,19
RATTC,10479,1997-03-19,26.6,30,0.0,64,Wimmers gute Semmelknödel,5,Grains/Cereals,33.25,798.0,1997,3,19
FOLIG,10480,1997-03-20,7.6,30,0.0,47,Zaanse koeken,3,Confections,9.5,228.0,1997,3,20
FOLIG,10480,1997-03-20,44.0,12,0.0,59,Raclette Courdavault,4,Dairy Products,55.0,528.0,1997,3,20
RICAR,10481,1997-03-20,16.0,24,0.0,49,Maxilaku,3,Confections,20.0,384.0,1997,3,20
RICAR,10481,1997-03-20,27.2,40,0.0,60,Camembert Pierrot,4,Dairy Products,34.0,1088.0,1997,3,20
LAZYK,10482,1997-03-21,14.7,10,0.0,40,Boston Crab Meat,8,Seafood,18.4,147.0,1997,3,21
WHITC,10483,1997-03-24,11.2,35,0.05,34,Sasquatch Ale,1,Beverages,14.0,372.4,1997,3,24
WHITC,10483,1997-03-24,10.4,30,0.05,77,Original Frankfurter grüne Soße,2,Condiments,13.0,296.4,1997,3,24
BSBEV,10484,1997-03-24,8.0,14,0.0,21,Sir Rodney's Scones,3,Confections,10.0,112.0,1997,3,24
BSBEV,10484,1997-03-24,14.7,10,0.0,40,Boston Crab Meat,8,Seafood,18.4,147.0,1997,3,24
BSBEV,10484,1997-03-24,42.4,3,0.0,51,Manjimup Dried Apples,7,Produce,53.0,127.19999999999999,1997,3,24
LINOD,10485,1997-03-25,15.2,20,0.1,2,Chang,1,Beverages,19.0,273.6,1997,3,25
LINOD,10485,1997-03-25,8.0,20,0.1,3,Aniseed Syrup,2,Condiments,10.0,144.0,1997,3,25
LINOD,10485,1997-03-25,19.2,30,0.1,55,Pâté chinois,6,Meat/Poultry,24.0,518.4,1997,3,25
LINOD,10485,1997-03-25,12.0,60,0.1,70,Outback Lager,1,Beverages,15.0,648.0,1997,3,25
HILAA,10486,1997-03-26,16.8,5,0.0,11,Queso Cabrales,4,Dairy Products,21.0,84.0,1997,3,26
HILAA,10486,1997-03-26,42.4,25,0.0,51,Manjimup Dried Apples,7,Produce,53.0,1060.0,1997,3,26
HILAA,10486,1997-03-26,8.0,16,0.0,74,Longlife Tofu,7,Produce,10.0,128.0,1997,3,26
QUEEN,10487,1997-03-26,7.3,5,0.0,19,Teatime Chocolate Biscuits,3,Confections,9.2,36.5,1997,3,26
QUEEN,10487,1997-03-26,24.9,30,0.0,26,Gumbär Gummibärchen,3,Confections,31.23,747.0,1997,3,26
QUEEN,10487,1997-03-26,5.9,24,0.25,54,Tourtière,6,Meat/Poultry,7.45,106.20000000000002,1997,3,26
FRANK,10488,1997-03-27,44.0,30,0.0,59,Raclette Courdavault,4,Dairy Products,55.0,1320.0,1997,3,27
FRANK,10488,1997-03-27,12.0,20,0.2,73,Röd Kaviar,8,Seafood,15.0,192.0,1997,3,27
PICCO,10489,1997-03-28,16.8,15,0.25,11,Queso Cabrales,4,Dairy Products,21.0,189.0,1997,3,28
PICCO,10489,1997-03-28,13.9,18,0.0,16,Pavlova,3,Confections,17.45,250.20000000000002,1997,3,28
HILAA,10490,1997-03-31,44.0,60,0.0,59,Raclette Courdavault,4,Dairy Products,55.0,2640.0,1997,3,31
HILAA,10490,1997-03-31,10.0,30,0.0,68,Scottish Longbreads,3,Confections,12.5,300.0,1997,3,31
HILAA,10490,1997-03-31,6.2,36,0.0,75,Rhönbräu Klosterbier,1,Beverages,7.75,223.20000000000002,1997,3,31
FURIB,10491,1997-03-31,15.5,15,0.15,44,Gula Malacca,2,Condiments,19.45,197.625,1997,3,31
FURIB,10491,1997-03-31,10.4,7,0.15,77,Original Frankfurter grüne Soße,2,Condiments,13.0,61.879999999999995,1997,3,31
BOTTM,10492,1997-04-01,11.2,60,0.05,25,NuNuCa Nuß-Nougat-Creme,3,Confections,14.0,638.4,1997,4,1
BOTTM,10492,1997-04-01,11.2,20,0.05,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,14.0,212.79999999999998,1997,4,1
LAMAI,10493,1997-04-02,16.8,15,0.1,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,21.05,226.8,1997,4,2
LAMAI,10493,1997-04-02,13.6,10,0.1,66,Louisiana Hot Spiced Okra,2,Condiments,17.0,122.4,1997,4,2
LAMAI,10493,1997-04-02,28.8,10,0.1,69,Gudbrandsdalsost,4,Dairy Products,36.0,259.2,1997,4,2
COMMI,10494,1997-04-02,30.4,30,0.0,56,Gnocchi di nonna Alice,5,Grains/Cereals,38.0,912.0,1997,4,2
LAUGB,10495,1997-04-03,7.2,10,0.0,23,Tunnbröd,5,Grains/Cereals,9.0,72.0,1997,4,3
LAUGB,10495,1997-04-03,7.7,20,0.0,41,Jack's New England Clam Chowder,8,Seafood,9.65,154.0,1997,4,3
LAUGB,10495,1997-04-03,10.4,5,0.0,77,Original Frankfurter grüne Soße,2,Condiments,13.0,52.0,1997,4,3
TRADH,10496,1997-04-04,10.0,20,0.05,31,Gorgonzola Telino,4,Dairy Products,12.5,190.0,1997,4,4
LEHMS,10497,1997-04-04,30.4,14,0.0,56,Gnocchi di nonna Alice,5,Grains/Cereals,38.0,425.59999999999997,1997,4,4
LEHMS,10497,1997-04-04,27.8,25,0.0,72,Mozzarella di Giovanni,4,Dairy Products,34.8,695.0,1997,4,4
LEHMS,10497,1997-04-04,10.4,25,0.0,77,Original Frankfurter grüne Soße,2,Condiments,13.0,260.0,1997,4,4
HILAA,10498,1997-04-07,4.5,14,0.0,24,Guaraná Fantástica,1,Beverages,4.5,63.0,1997,4,7
HILAA,10498,1997-04-07,18.4,5,0.0,40,Boston Crab Meat,8,Seafood,18.4,92.0,1997,4,7
HILAA,10498,1997-04-07,14.0,30,0.0,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,14.0,420.0,1997,4,7
LILAS,10499,1997-04-08,45.6,20,0.0,28,Rössle Sauerkraut,7,Produce,45.6,912.0,1997,4,8
LILAS,10499,1997-04-08,20.0,25,0.0,49,Maxilaku,3,Confections,20.0,500.0,1997,4,8
LAMAI,10500,1997-04-09,15.5,12,0.05,15,Genen Shouyu,2,Condiments,13.0,176.7,1997,4,9
LAMAI,10500,1997-04-09,45.6,8,0.05,28,Rössle Sauerkraut,7,Produce,45.6,346.56,1997,4,9
BLAUS,10501,1997-04-09,7.45,20,0.0,54,Tourtière,6,Meat/Poultry,7.45,149.0,1997,4,9
PERIC,10502,1997-04-10,9.5,21,0.0,45,Rogede sild,8,Seafood,9.5,199.5,1997,4,10
PERIC,10502,1997-04-10,32.8,6,0.0,53,Perth Pasties,6,Meat/Poultry,32.8,196.79999999999998,1997,4,10
PERIC,10502,1997-04-10,14.0,30,0.0,67,Laughing Lumberjack Lager,1,Beverages,14.0,420.0,1997,4,10
HUNGO,10503,1997-04-11,23.25,70,0.0,14,Tofu,7,Produce,23.25,1627.5,1997,4,11
HUNGO,10503,1997-04-11,21.05,20,0.0,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,21.05,421.0,1997,4,11
WHITC,10504,1997-04-11,19.0,12,0.0,2,Chang,1,Beverages,19.0,228.0,1997,4,11
WHITC,10504,1997-04-11,10.0,12,0.0,21,Sir Rodney's Scones,3,Confections,10.0,120.0,1997,4,11
WHITC,10504,1997-04-11,32.8,10,0.0,53,Perth Pasties,6,Meat/Poultry,32.8,328.0,1997,4,11
WHITC,10504,1997-04-11,28.5,25,0.0,61,Sirop d'érable,2,Condiments,28.5,712.5,1997,4,11
MEREP,10505,1997-04-14,49.3,3,0.0,62,Tarte au sucre,3,Confections,49.3,147.89999999999998,1997,4,14
KOENE,10506,1997-04-15,14.0,18,0.1,25,NuNuCa Nuß-Nougat-Creme,3,Confections,14.0,226.8,1997,4,15
KOENE,10506,1997-04-15,15.0,14,0.1,70,Outback Lager,1,Beverages,15.0,189.0,1997,4,15
ANTON,10507,1997-04-15,46.0,15,0.15,43,Ipoh Coffee,1,Beverages,46.0,586.5,1997,4,15
ANTON,10507,1997-04-15,12.75,15,0.15,48,Chocolade,3,Confections,12.75,162.5625,1997,4,15
OTTIK,10508,1997-04-16,6.0,10,0.0,13,Konbu,8,Seafood,6.0,60.0,1997,4,16
OTTIK,10508,1997-04-16,18.0,10,0.0,39,Chartreuse verte,1,Beverages,18.0,180.0,1997,4,16
BLAUS,10509,1997-04-17,45.6,3,0.0,28,Rössle Sauerkraut,7,Produce,45.6,136.8,1997,4,17
SAVEA,10510,1997-04-18,123.79,36,0.0,29,Thüringer Rostbratwurst,6,Meat/Poultry,123.79,4456.4400000000005,1997,4,18
SAVEA,10510,1997-04-18,7.75,36,0.1,75,Rhönbräu Klosterbier,1,Beverages,7.75,251.1,1997,4,18
BONAP,10511,1997-04-18,22.0,50,0.15,4,Chef Anton's Cajun Seasoning,2,Condiments,22.0,935.0,1997,4,18
BONAP,10511,1997-04-18,30.0,50,0.15,7,Uncle Bob's Organic Dried Pears,7,Produce,30.0,1275.0,1997,4,18
BONAP,10511,1997-04-18,40.0,10,0.15,8,Northwoods Cranberry Sauce,2,Condiments,40.0,340.0,1997,4,18
FAMIA,10512,1997-04-21,4.5,10,0.15,24,Guaraná Fantástica,1,Beverages,4.5,38.25,1997,4,21
FAMIA,10512,1997-04-21,12.0,9,0.15,46,Spegesild,8,Seafood,12.0,91.8,1997,4,21
FAMIA,10512,1997-04-21,9.5,6,0.15,47,Zaanse koeken,3,Confections,9.5,48.449999999999996,1997,4,21
FAMIA,10512,1997-04-21,34.0,12,0.15,60,Camembert Pierrot,4,Dairy Products,34.0,346.8,1997,4,21
WANDK,10513,1997-04-22,10.0,40,0.2,21,Sir Rodney's Scones,3,Confections,10.0,320.0,1997,4,22
WANDK,10513,1997-04-22,32.0,50,0.2,32,Mascarpone Fabioli,4,Dairy Products,32.0,1280.0,1997,4,22
WANDK,10513,1997-04-22,28.5,15,0.2,61,Sirop d'érable,2,Condiments,28.5,342.0,1997,4,22
ERNSH,10514,1997-04-22,81.0,39,0.0,20,Sir Rodney's Marmalade,3,Confections,81.0,3159.0,1997,4,22
ERNSH,10514,1997-04-22,45.6,35,0.0,28,Rössle Sauerkraut,7,Produce,45.6,1596.0,1997,4,22
ERNSH,10514,1997-04-22,38.0,70,0.0,56,Gnocchi di nonna Alice,5,Grains/Cereals,38.0,2660.0,1997,4,22
ERNSH,10514,1997-04-22,21.05,39,0.0,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,21.05,820.95,1997,4,22
ERNSH,10514,1997-04-22,7.75,50,0.0,75,Rhönbräu Klosterbier,1,Beverages,7.75,387.5,1997,4,22
QUICK,10515,1997-04-23,97.0,16,0.15,9,Mishi Kobe Niku,6,Meat/Poultry,97.0,1319.2,1997,4,23
QUICK,10515,1997-04-23,17.45,50,0.0,16,Pavlova,3,Confections,17.45,872.5,1997,4,23
QUICK,10515,1997-04-23,43.9,120,0.0,27,Schoggi Schokolade,3,Confections,43.9,5268.0,1997,4,23
QUICK,10515,1997-04-23,2.5,16,0.15,33,Geitost,4,Dairy Products,2.5,34.0,1997,4,23
QUICK,10515,1997-04-23,34.0,84,0.15,60,Camembert Pierrot,4,Dairy Products,34.0,2427.6,1997,4,23
HUNGO,10516,1997-04-24,62.5,25,0.1,18,Carnarvon Tigers,8,Seafood,62.5,1406.25,1997,4,24
HUNGO,10516,1997-04-24,9.65,80,0.1,41,Jack's New England Clam Chowder,8,Seafood,9.65,694.8000000000001,1997,4,24
HUNGO,10516,1997-04-24,14.0,20,0.0,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,14.0,280.0,1997,4,24
NORTS,10517,1997-04-24,7.0,6,0.0,52,Filo Mix,5,Grains/Cereals,7.0,42.0,1997,4,24
NORTS,10517,1997-04-24,55.0,4,0.0,59,Raclette Courdavault,4,Dairy Products,55.0,220.0,1997,4,24
NORTS,10517,1997-04-24,15.0,6,0.0,70,Outback Lager,1,Beverages,15.0,90.0,1997,4,24
TORTU,10518,1997-04-25,4.5,5,0.0,24,Guaraná Fantástica,1,Beverages,4.5,22.5,1997,4,25
TORTU,10518,1997-04-25,263.5,15,0.0,38,Côte de Blaye,1,Beverages,263.5,3952.5,1997,4,25
TORTU,10518,1997-04-25,19.45,9,0.0,44,Gula Malacca,2,Condiments,19.45,175.04999999999998,1997,4,25
CHOPS,10519,1997-04-28,31.0,16,0.05,10,Ikura,8,Seafood,31.0,471.2,1997,4,28
CHOPS,10519,1997-04-28,38.0,40,0.0,56,Gnocchi di nonna Alice,5,Grains/Cereals,38.0,1520.0,1997,4,28
CHOPS,10519,1997-04-28,34.0,10,0.05,60,Camembert Pierrot,4,Dairy Products,34.0,323.0,1997,4,28
