order_id,order_date,customer_id,product_id,product_name,category_id,unit_price,quantity,discount,total_sales,Year,Month,Day,TotalOrders,AvgOrderValue,TotalQuantity,AvgPrice
10383,1996-12-16,AROUT,50,Valkoinen suklaa,3,13.0,15,0.0,195.0,1996,12,16,13,446.3549991309394,235,14.95
10383,1996-12-16,AROUT,56,Gnocchi di nonna Alice,5,30.4,20,0.0,607.9999923706055,1996,12,16,13,446.3549991309394,1263,35.416
10384,1996-12-16,BERGS,20,Sir Rodney's Marmalade,3,64.8,28,0.0,1814.4000854492188,1996,12,16,18,479.376489057038,313,75.9375
10384,1996-12-16,BERGS,60,Camembert Pierrot,4,27.2,15,0.0,408.0000114440918,1996,12,16,18,479.376489057038,1577,32.13333333333333
10385,1996-12-17,SPLIR,7,Uncle Bob's Organic Dried Pears,7,24.0,10,0.2,191.99999928474426,1996,12,17,9,572.081503613539,763,29.17241379310345
10385,1996-12-17,SPLIR,60,Camembert Pierrot,4,27.2,20,0.2,435.20001058578487,1996,12,17,9,572.081503613539,1577,32.13333333333333
10385,1996-12-17,SPLIR,68,Scottish Longbreads,3,10.0,8,0.2,63.99999976158142,1996,12,17,9,572.081503613539,799,11.544117647058824
10386,1996-12-18,FAMIA,24,Guaraná Fantástica,1,3.6,15,0.0,53.999998569488525,1996,12,18,7,216.18683806724457,1125,4.235294117647059
10386,1996-12-18,FAMIA,34,Sasquatch Ale,1,11.2,10,0.0,111.99999809265137,1996,12,18,7,216.18683806724457,506,12.968421052631578
10387,1996-12-18,SANTG,24,Guaraná Fantástica,1,3.6,15,0.0,53.999998569488525,1996,12,18,6,358.4468759596348,1125,4.235294117647059
10387,1996-12-18,SANTG,28,Rössle Sauerkraut,7,36.4,6,0.0,218.40000915527344,1996,12,18,6,358.4468759596348,640,41.97575757575758
10387,1996-12-18,SANTG,59,Raclette Courdavault,4,44.0,12,0.0,528.0,1996,12,18,6,358.4468759596348,1496,51.129629629629626
10387,1996-12-18,SANTG,71,Flotemysost,4,17.2,15,0.0,258.0000114440918,1996,12,18,6,358.4468759596348,1057,19.75952380952381
10388,1996-12-19,SEVES,45,Rogede sild,8,7.6,15,0.2,91.19999851584436,1996,12,19,9,623.6663478510168,508,9.228571428571428
10388,1996-12-19,SEVES,52,Filo Mix,5,5.6,20,0.2,89.59999814033509,1996,12,19,9,623.6663478510168,500,6.758620689655173
10388,1996-12-19,SEVES,53,Perth Pasties,6,26.2,40,0.0,1048.0000305175781,1996,12,19,9,623.6663478510168,722,30.16
10389,1996-12-20,BOTTM,10,Ikura,8,24.8,16,0.0,396.79998779296875,1996,12,20,14,594.3314272083129,742,29.684848484848487
10389,1996-12-20,BOTTM,55,Pâté chinois,6,19.2,15,0.0,288.0000114440918,1996,12,20,14,594.3314272083129,903,22.400000000000002
10389,1996-12-20,BOTTM,62,Tarte au sucre,3,39.4,20,0.0,788.0000305175781,1996,12,20,14,594.3314272083129,1083,46.412499999999994
10389,1996-12-20,BOTTM,70,Outback Lager,1,12.0,30,0.0,360.0,1996,12,20,14,594.3314272083129,817,14.153846153846153
10390,1996-12-23,ERNSH,31,Gorgonzola Telino,4,10.0,60,0.1,539.9999991059303,1996,12,23,30,1028.186060232132,1397,11.666666666666666
10390,1996-12-23,ERNSH,35,Steeleye Stout,1,14.4,40,0.1,518.399985408783,1996,12,23,30,1028.186060232132,883,17.0
10390,1996-12-23,ERNSH,46,Spegesild,8,9.6,45,0.0,432.0000171661377,1996,12,23,30,1028.186060232132,548,11.11111111111111
10390,1996-12-23,ERNSH,72,Mozzarella di Giovanni,4,27.8,24,0.1,600.4799825263024,1996,12,23,30,1028.186060232132,806,32.036842105263155
10391,1996-12-23,DRACD,13,Konbu,8,4.8,18,0.0,86.40000343322754,1996,12,23,6,376.3209972381592,891,5.76
10392,1996-12-24,PICCO,69,Gudbrandsdalsost,4,28.8,50,0.0,1439.9999618530273,1996,12,24,10,1005.6026093466838,714,33.44516129032258
10393,1996-12-25,SAVEA,2,Chang,1,15.2,25,0.25,284.9999964237213,1996,12,25,31,899.6719787964996,1057,17.87727272727273
10393,1996-12-25,SAVEA,14,Tofu,7,18.6,42,0.25,585.9000120162964,1996,12,25,31,899.6719787964996,404,21.347727272727273
10393,1996-12-25,SAVEA,25,NuNuCa Nuß-Nougat-Creme,3,11.2,7,0.25,58.79999899864197,1996,12,25,31,899.6719787964996,318,13.066666666666666
10393,1996-12-25,SAVEA,26,Gumbär Gummibärchen,3,24.9,70,0.25,1307.2499799728394,1996,12,25,31,899.6719787964996,753,28.85625
10393,1996-12-25,SAVEA,31,Gorgonzola Telino,4,10.0,32,0.0,320.0,1996,12,25,31,899.6719787964996,1397,11.666666666666666
10394,1996-12-25,HUNGC,13,Konbu,8,4.8,10,0.0,48.00000190734863,1996,12,25,5,340.35555828942194,891,5.76
10394,1996-12-25,HUNGC,62,Tarte au sucre,3,39.4,10,0.0,394.00001525878906,1996,12,25,5,340.35555828942194,1083,46.412499999999994
10395,1996-12-26,HILAA,46,Spegesild,8,9.6,28,0.1,241.92000921249388,1996,12,26,18,505.97253168274426,548,11.11111111111111
10395,1996-12-26,HILAA,53,Perth Pasties,6,26.2,70,0.1,1650.6000453323124,1996,12,26,18,505.97253168274426,722,30.16
10395,1996-12-26,HILAA,69,Gudbrandsdalsost,4,28.8,8,0.0,230.39999389648438,1996,12,26,18,505.97253168274426,714,33.44516129032258
10396,1996-12-27,FRANK,23,Tunnbröd,5,7.2,40,0.0,287.99999237060547,1996,12,27,15,555.3449875831253,580,8.370000000000001
10396,1996-12-27,FRANK,71,Flotemysost,4,17.2,60,0.0,1032.0000457763672,1996,12,27,15,555.3449875831253,1057,19.75952380952381
10396,1996-12-27,FRANK,72,Mozzarella di Giovanni,4,27.8,21,0.0,583.7999839782715,1996,12,27,15,555.3449875831253,806,32.036842105263155
10397,1996-12-27,PRINI,21,Sir Rodney's Scones,3,8.0,10,0.15,67.99999952316284,1996,12,27,5,504.49400110578534,1016,9.384615384615385
10397,1996-12-27,PRINI,51,Manjimup Dried Apples,7,42.4,18,0.15,648.7200187969206,1996,12,27,5,504.49400110578534,886,50.55384615384615
10398,1996-12-30,SAVEA,35,Steeleye Stout,1,14.4,30,0.0,431.9999885559082,1996,12,30,31,899.6719787964996,883,17.0
10398,1996-12-30,SAVEA,55,Pâté chinois,6,19.2,120,0.1,2073.600078964233,1996,12,30,31,899.6719787964996,903,22.400000000000002
10399,1996-12-31,VAFFE,68,Scottish Longbreads,3,10.0,60,0.0,600.0,1996,12,31,11,511.0943514841098,799,11.544117647058824
10399,1996-12-31,VAFFE,71,Flotemysost,4,17.2,30,0.0,516.0000228881836,1996,12,31,11,511.0943514841098,1057,19.75952380952381
10399,1996-12-31,VAFFE,76,Lakkalikööri,1,14.4,35,0.0,503.99998664855957,1996,12,31,11,511.0943514841098,981,16.984615384615385
10399,1996-12-31,VAFFE,77,Original Frankfurter grüne Soße,2,10.4,14,0.0,145.59999465942383,1996,12,31,11,511.0943514841098,791,12.110526315789473
10400,1997-01-01,EASTC,29,Thüringer Rostbratwurst,6,99.0,21,0.0,2079.0,1997,1,1,8,702.9064252490089,746,116.043125
10400,1997-01-01,EASTC,35,Steeleye Stout,1,14.4,35,0.0,503.99998664855957,1997,1,1,8,702.9064252490089,883,17.0
10400,1997-01-01,EASTC,49,Maxilaku,3,16.0,30,0.0,480.0,1997,1,1,8,702.9064252490089,520,18.476190476190474
10401,1997-01-01,RATTC,30,Nord-Ost Matjeshering,8,20.7,18,0.0,372.60001373291016,1997,1,1,18,719.6873356094115,612,24.268125
10401,1997-01-01,RATTC,56,Gnocchi di nonna Alice,5,30.4,70,0.0,2127.999973297119,1997,1,1,18,719.6873356094115,1263,35.416
10401,1997-01-01,RATTC,65,Louisiana Fiery Hot Pepper Sauce,2,16.8,20,0.0,335.99998474121094,1997,1,1,18,719.6873356094115,745,19.45625
10401,1997-01-01,RATTC,71,Flotemysost,4,17.2,60,0.0,1032.0000457763672,1997,1,1,18,719.6873356094115,1057,19.75952380952381
10402,1997-01-02,ERNSH,23,Tunnbröd,5,7.2,60,0.0,431.9999885559082,1997,1,2,30,1028.186060232132,580,8.370000000000001
10402,1997-01-02,ERNSH,63,Vegie-spread,2,35.1,65,0.0,2281.499900817871,1997,1,2,30,1028.186060232132,445,40.794117647058826
10403,1997-01-03,ERNSH,16,Pavlova,3,13.9,21,0.15,248.11499145090585,1997,1,3,30,1028.186060232132,1158,16.37674418604651
10403,1997-01-03,ERNSH,48,Chocolade,3,10.2,70,0.15,606.8999843955041,1997,1,3,30,1028.186060232132,138,11.9
10404,1997-01-03,MAGAA,26,Gumbär Gummibärchen,3,24.9,30,0.05,709.6499885715544,1997,1,3,10,341.72452147664416,753,28.85625
10404,1997-01-03,MAGAA,42,Singaporean Hokkien Fried Mee,5,11.2,40,0.05,425.59999241828916,1997,1,3,10,341.72452147664416,697,13.206666666666667
10404,1997-01-03,MAGAA,49,Maxilaku,3,16.0,30,0.05,455.99999964237213,1997,1,3,10,341.72452147664416,520,18.476190476190474
10405,1997-01-06,LINOD,3,Aniseed Syrup,2,8.0,50,0.0,400.0,1997,1,6,12,470.75899758055385,328,9.5
10406,1997-01-07,QUEEN,1,Chai,1,14.4,10,0.0,143.99999618530273,1997,1,7,13,642.9374401243394,828,17.147368421052633
10406,1997-01-07,QUEEN,21,Sir Rodney's Scones,3,8.0,30,0.1,215.99999964237213,1997,1,7,13,642.9374401243394,1016,9.384615384615385
10406,1997-01-07,QUEEN,28,Rössle Sauerkraut,7,36.4,42,0.1,1375.9200554001332,1997,1,7,13,642.9374401243394,640,41.97575757575758
10406,1997-01-07,QUEEN,36,Inlagd Sill,8,15.2,5,0.1,68.39999902844428,1997,1,7,13,642.9374401243394,805,17.896774193548385
10406,1997-01-07,QUEEN,40,Boston Crab Meat,8,14.7,2,0.1,26.459999612867833,1997,1,7,13,642.9374401243394,1103,17.226829268292683
10407,1997-01-07,OTTIK,11,Queso Cabrales,4,16.8,30,0.0,503.9999771118164,1997,1,7,10,430.9034470076448,706,19.599999999999998
10407,1997-01-07,OTTIK,69,Gudbrandsdalsost,4,28.8,15,0.0,431.9999885559082,1997,1,7,10,430.9034470076448,714,33.44516129032258
10407,1997-01-07,OTTIK,71,Flotemysost,4,17.2,15,0.0,258.0000114440918,1997,1,7,10,430.9034470076448,1057,19.75952380952381
10408,1997-01-08,FOLIG,37,Gravad lax,8,20.8,10,0.0,207.99999237060547,1997,1,8,5,729.1812555789948,125,23.400000000000002
10408,1997-01-08,FOLIG,54,Tourtière,6,5.9,6,0.0,35.40000057220459,1997,1,8,5,729.1812555789948,755,6.804166666666667
10408,1997-01-08,FOLIG,62,Tarte au sucre,3,39.4,35,0.0,1379.0000534057617,1997,1,8,5,729.1812555789948,1083,46.412499999999994
10409,1997-01-09,OCEAN,14,Tofu,7,18.6,12,0.0,223.20000457763672,1997,1,9,5,314.5636371265758,404,21.347727272727273
10409,1997-01-09,OCEAN,21,Sir Rodney's Scones,3,8.0,12,0.0,96.0,1997,1,9,5,314.5636371265758,1016,9.384615384615385
10410,1997-01-10,BOTTM,33,Geitost,4,2.0,49,0.0,98.0,1997,1,10,14,594.3314272083129,755,2.328125
10410,1997-01-10,BOTTM,59,Raclette Courdavault,4,44.0,16,0.0,704.0,1997,1,10,14,594.3314272083129,1496,51.129629629629626
10411,1997-01-10,BOTTM,41,Jack's New England Clam Chowder,8,7.7,25,0.2,153.99999561160803,1997,1,10,14,594.3314272083129,981,9.193617021276596
10411,1997-01-10,BOTTM,44,Gula Malacca,2,15.5,40,0.2,495.999998152256,1997,1,10,14,594.3314272083129,601,18.133333333333333
10411,1997-01-10,BOTTM,59,Raclette Courdavault,4,44.0,9,0.2,316.79999881982803,1997,1,10,14,594.3314272083129,1496,51.129629629629626
10412,1997-01-13,WARTH,14,Tofu,7,18.6,20,0.1,334.80000631213187,1997,1,13,15,422.937907717675,404,21.347727272727273
10413,1997-01-14,LAMAI,1,Chai,1,14.4,24,0.0,345.59999084472656,1997,1,14,14,300.9096779002297,828,17.147368421052633
10413,1997-01-14,LAMAI,62,Tarte au sucre,3,39.4,40,0.0,1576.0000610351562,1997,1,14,14,300.9096779002297,1083,46.412499999999994
10413,1997-01-14,LAMAI,76,Lakkalikööri,1,14.4,14,0.0,201.59999465942383,1997,1,14,14,300.9096779002297,981,16.984615384615385
10414,1997-01-14,FAMIA,19,Teatime Chocolate Biscuits,3,7.3,18,0.05,124.83000316366554,1997,1,14,7,216.18683806724457,723,8.532432432432433
10414,1997-01-14,FAMIA,33,Geitost,4,2.0,50,0.0,100.0,1997,1,14,7,216.18683806724457,755,2.328125
10415,1997-01-15,HUNGC,17,Alice Mutton,6,31.2,2,0.0,62.400001525878906,1997,1,15,5,340.35555828942194,978,36.47027027027027
10415,1997-01-15,HUNGC,33,Geitost,4,2.0,20,0.0,40.0,1997,1,15,5,340.35555828942194,755,2.328125
10416,1997-01-16,WARTH,19,Teatime Chocolate Biscuits,3,7.3,20,0.0,146.00000381469727,1997,1,16,15,422.937907717675,723,8.532432432432433
10416,1997-01-16,WARTH,53,Perth Pasties,6,26.2,10,0.0,262.00000762939453,1997,1,16,15,422.937907717675,722,30.16
10416,1997-01-16,WARTH,57,Ravioli Angelo,5,15.6,20,0.0,312.00000762939453,1997,1,16,15,422.937907717675,434,18.143478260869564
10417,1997-01-16,SIMOB,38,Côte de Blaye,1,210.8,50,0.0,10540.00015258789,1997,1,16,7,1121.1398408136617,623,245.9333333333333
10417,1997-01-16,SIMOB,46,Spegesild,8,9.6,2,0.25,14.40000057220459,1997,1,16,7,1121.1398408136617,548,11.11111111111111
10417,1997-01-16,SIMOB,68,Scottish Longbreads,3,10.0,36,0.25,270.0,1997,1,16,7,1121.1398408136617,799,11.544117647058824
10417,1997-01-16,SIMOB,77,Original Frankfurter grüne Soße,2,10.4,35,0.0,363.99998664855957,1997,1,16,7,1121.1398408136617,791,12.110526315789473
10418,1997-01-17,QUICK,2,Chang,1,15.2,60,0.0,911.9999885559082,1997,1,17,28,1282.294244539463,1057,17.87727272727273
10418,1997-01-17,QUICK,47,Zaanse koeken,3,7.6,55,0.0,417.99999475479126,1997,1,17,28,1282.294244539463,485,9.138095238095238
10418,1997-01-17,QUICK,61,Sirop d'érable,2,22.8,16,0.0,364.79998779296875,1997,1,17,28,1282.294244539463,603,27.787499999999998
10418,1997-01-17,QUICK,74,Longlife Tofu,7,8.0,15,0.0,120.0,1997,1,17,28,1282.294244539463,297,8.76923076923077
10419,1997-01-20,RICSU,60,Camembert Pierrot,4,27.2,60,0.05,1550.400042271614,1997,1,20,10,644.7926306773618,1577,32.13333333333333
10419,1997-01-20,RICSU,69,Gudbrandsdalsost,4,28.8,20,0.05,547.1999850749969,1997,1,20,10,644.7926306773618,714,33.44516129032258
10420,1997-01-21,WELLI,9,Mishi Kobe Niku,6,77.6,20,0.1,1396.7999702215195,1997,1,21,9,319.3789458218766,95,93.12
10420,1997-01-21,WELLI,13,Konbu,8,4.8,2,0.1,8.640000329017639,1997,1,21,9,319.3789458218766,891,5.76
10420,1997-01-21,WELLI,70,Outback Lager,1,12.0,8,0.1,86.39999985694885,1997,1,21,9,319.3789458218766,817,14.153846153846153
10420,1997-01-21,WELLI,73,Röd Kaviar,8,12.0,20,0.1,215.99999964237213,1997,1,21,9,319.3789458218766,293,14.357142857142858
10421,1997-01-21,QUEDE,19,Teatime Chocolate Biscuits,3,7.3,4,0.15,24.820000474452968,1997,1,21,9,277.7004141537038,723,8.532432432432433
10421,1997-01-21,QUEDE,26,Gumbär Gummibärchen,3,24.9,30,0.0,746.9999885559082,1997,1,21,9,277.7004141537038,753,28.85625
10421,1997-01-21,QUEDE,53,Perth Pasties,6,26.2,15,0.15,334.0500073850154,1997,1,21,9,277.7004141537038,722,30.16
10421,1997-01-21,QUEDE,77,Original Frankfurter grüne Soße,2,10.4,10,0.15,88.39999613761904,1997,1,21,9,277.7004141537038,791,12.110526315789473
10422,1997-01-22,FRANS,26,Gumbär Gummibärchen,3,24.9,2,0.0,49.79999923706055,1997,1,22,6,154.56999979019164,753,28.85625
10423,1997-01-23,GOURL,31,Gorgonzola Telino,4,10.0,14,0.0,140.0,1997,1,23,9,442.84920950312363,1397,11.666666666666666
10423,1997-01-23,GOURL,59,Raclette Courdavault,4,44.0,20,0.0,880.0,1997,1,23,9,442.84920950312363,1496,51.129629629629626
10424,1997-01-23,MEREP,35,Steeleye Stout,1,14.4,60,0.2,691.1999791145325,1997,1,23,13,902.2559423787008,883,17.0
10424,1997-01-23,MEREP,38,Côte de Blaye,1,210.8,49,0.2,8263.360088845491,1997,1,23,13,902.2559423787008,623,245.9333333333333
10424,1997-01-23,MEREP,68,Scottish Longbreads,3,10.0,30,0.2,239.99999910593033,1997,1,23,13,902.2559423787008,799,11.544117647058824
10425,1997-01-24,LAMAI,55,Pâté chinois,6,19.2,10,0.25,144.0000057220459,1997,1,24,14,300.9096779002297,903,22.400000000000002
10425,1997-01-24,LAMAI,76,Lakkalikööri,1,14.4,20,0.25,215.9999942779541,1997,1,24,14,300.9096779002297,981,16.984615384615385
10426,1997-01-27,GALED,56,Gnocchi di nonna Alice,5,30.4,5,0.0,151.99999809265137,1997,1,27,5,104.5874993801117,1263,35.416
10426,1997-01-27,GALED,64,Wimmers gute Semmelknödel,5,26.6,7,0.0,186.2000026702881,1997,1,27,5,104.5874993801117,740,31.033333333333335
10427,1997-01-27,PICCO,14,Tofu,7,18.6,35,0.0,651.0000133514404,1997,1,27,10,1005.6026093466838,404,21.347727272727273
10428,1997-01-28,REGGC,46,Spegesild,8,9.6,20,0.0,192.00000762939453,1997,1,28,12,320.37454404237593,548,11.11111111111111
10429,1997-01-29,HUNGO,50,Valkoinen suklaa,3,13.0,40,0.0,520.0,1997,1,29,19,908.7255469362816,235,14.95
10429,1997-01-29,HUNGO,63,Vegie-spread,2,35.1,35,0.25,921.3749599456787,1997,1,29,19,908.7255469362816,445,40.794117647058826
10430,1997-01-30,ERNSH,17,Alice Mutton,6,31.2,45,0.2,1123.2000232815742,1997,1,30,30,1028.186060232132,978,36.47027027027027
10430,1997-01-30,ERNSH,21,Sir Rodney's Scones,3,8.0,50,0.0,400.0,1997,1,30,30,1028.186060232132,1016,9.384615384615385
10430,1997-01-30,ERNSH,56,Gnocchi di nonna Alice,5,30.4,30,0.0,911.9999885559082,1997,1,30,30,1028.186060232132,1263,35.416
10430,1997-01-30,ERNSH,59,Raclette Courdavault,4,44.0,70,0.2,2463.9999908208847,1997,1,30,30,1028.186060232132,1496,51.129629629629626
10431,1997-01-30,BOTTM,17,Alice Mutton,6,31.2,50,0.25,1170.0000286102295,1997,1,30,14,594.3314272083129,978,36.47027027027027
10431,1997-01-30,BOTTM,40,Boston Crab Meat,8,14.7,50,0.25,551.2499928474426,1997,1,30,14,594.3314272083129,1103,17.226829268292683
10431,1997-01-30,BOTTM,47,Zaanse koeken,3,7.6,30,0.25,170.9999978542328,1997,1,30,14,594.3314272083129,485,9.138095238095238
10432,1997-01-31,SPLIR,26,Gumbär Gummibärchen,3,24.9,10,0.0,248.99999618530273,1997,1,31,9,572.081503613539,753,28.85625
10432,1997-01-31,SPLIR,54,Tourtière,6,5.9,40,0.0,236.00000381469727,1997,1,31,9,572.081503613539,755,6.804166666666667
10433,1997-02-03,PRINI,56,Gnocchi di nonna Alice,5,30.4,28,0.0,851.1999893188477,1997,2,3,5,504.49400110578534,1263,35.416
10434,1997-02-03,FOLKO,11,Queso Cabrales,4,16.8,6,0.0,100.79999542236328,1997,2,3,19,657.0569442228145,706,19.599999999999998
10434,1997-02-03,FOLKO,76,Lakkalikööri,1,14.4,18,0.15,220.31999261856083,1997,2,3,19,657.0569442228145,981,16.984615384615385
10435,1997-02-04,CONSH,2,Chang,1,15.2,10,0.0,151.99999809265137,1997,2,4,3,245.58571270533972,1057,17.87727272727273
10435,1997-02-04,CONSH,22,Gustaf's Knäckebröd,5,16.8,12,0.0,201.59999084472656,1997,2,4,3,245.58571270533972,348,20.400000000000002
10435,1997-02-04,CONSH,72,Mozzarella di Giovanni,4,27.8,10,0.0,277.99999237060547,1997,2,4,3,245.58571270533972,806,32.036842105263155
10436,1997-02-05,BLONP,46,Spegesild,8,9.6,5,0.0,48.00000190734863,1997,2,5,11,712.8492338209655,548,11.11111111111111
10436,1997-02-05,BLONP,56,Gnocchi di nonna Alice,5,30.4,40,0.1,1094.3999844551086,1997,2,5,11,712.8492338209655,1263,35.416
10436,1997-02-05,BLONP,64,Wimmers gute Semmelknödel,5,26.6,30,0.1,718.2000091105699,1997,2,5,11,712.8492338209655,740,31.033333333333335
10436,1997-02-05,BLONP,75,Rhönbräu Klosterbier,1,6.2,24,0.1,133.91999565839768,1997,2,5,11,712.8492338209655,1155,7.379347826086956
10437,1997-02-05,WARTH,53,Perth Pasties,6,26.2,15,0.0,393.0000114440918,1997,2,5,15,422.937907717675,722,30.16
10438,1997-02-06,TOMSP,19,Teatime Chocolate Biscuits,3,7.3,15,0.2,87.60000196248292,1997,2,6,6,341.2957184007551,723,8.532432432432433
10438,1997-02-06,TOMSP,34,Sasquatch Ale,1,11.2,20,0.2,179.19999628067018,1997,2,6,6,341.2957184007551,506,12.968421052631578
10438,1997-02-06,TOMSP,57,Ravioli Angelo,5,15.6,15,0.2,187.20000388026236,1997,2,6,6,341.2957184007551,434,18.143478260869564
10439,1997-02-07,MEREP,12,Queso Manchego La Pastora,4,30.4,15,0.0,455.9999942779541,1997,2,7,13,902.2559423787008,344,36.91428571428571
10439,1997-02-07,MEREP,16,Pavlova,3,13.9,16,0.0,222.39999389648438,1997,2,7,13,902.2559423787008,1158,16.37674418604651
10439,1997-02-07,MEREP,64,Wimmers gute Semmelknödel,5,26.6,6,0.0,159.60000228881836,1997,2,7,13,902.2559423787008,740,31.033333333333335
10439,1997-02-07,MEREP,74,Longlife Tofu,7,8.0,30,0.0,240.0,1997,2,7,13,902.2559423787008,297,8.76923076923077
10440,1997-02-10,SAVEA,2,Chang,1,15.2,45,0.15,581.3999886274338,1997,2,10,31,899.6719787964996,1057,17.87727272727273
10440,1997-02-10,SAVEA,16,Pavlova,3,13.9,49,0.15,578.9349800521136,1997,2,10,31,899.6719787964996,1158,16.37674418604651
10440,1997-02-10,SAVEA,29,Thüringer Rostbratwurst,6,99.0,24,0.15,2019.5999858379364,1997,2,10,31,899.6719787964996,746,116.043125
10440,1997-02-10,SAVEA,61,Sirop d'érable,2,22.8,90,0.15,1744.1999294042591,1997,2,10,31,899.6719787964996,603,27.787499999999998
10441,1997-02-10,OLDWO,27,Schoggi Schokolade,3,35.1,50,0.0,1754.9999237060547,1997,2,10,10,632.3942709732801,365,40.96666666666667
10442,1997-02-11,ERNSH,11,Queso Cabrales,4,16.8,30,0.0,503.9999771118164,1997,2,11,30,1028.186060232132,706,19.599999999999998
10442,1997-02-11,ERNSH,54,Tourtière,6,5.9,80,0.0,472.00000762939453,1997,2,11,30,1028.186060232132,755,6.804166666666667
10442,1997-02-11,ERNSH,66,Louisiana Hot Spiced Okra,2,13.6,60,0.0,816.0000228881836,1997,2,11,30,1028.186060232132,239,15.3
10443,1997-02-12,REGGC,11,Queso Cabrales,4,16.8,6,0.2,80.63999603748323,1997,2,12,12,320.37454404237593,706,19.599999999999998
10443,1997-02-12,REGGC,28,Rössle Sauerkraut,7,36.4,12,0.0,436.8000183105469,1997,2,12,12,320.37454404237593,640,41.97575757575758
10444,1997-02-12,BERGS,17,Alice Mutton,6,31.2,10,0.0,312.00000762939453,1997,2,12,18,479.376489057038,978,36.47027027027027
10444,1997-02-12,BERGS,26,Gumbär Gummibärchen,3,24.9,15,0.0,373.4999942779541,1997,2,12,18,479.376489057038,753,28.85625
10444,1997-02-12,BERGS,35,Steeleye Stout,1,14.4,8,0.0,115.19999694824219,1997,2,12,18,479.376489057038,883,17.0
10444,1997-02-12,BERGS,41,Jack's New England Clam Chowder,8,7.7,30,0.0,230.9999942779541,1997,2,12,18,479.376489057038,981,9.193617021276596
10445,1997-02-13,BERGS,39,Chartreuse verte,1,14.4,6,0.0,86.39999771118164,1997,2,13,18,479.376489057038,793,16.68
10445,1997-02-13,BERGS,54,Tourtière,6,5.9,15,0.0,88.50000143051147,1997,2,13,18,479.376489057038,755,6.804166666666667
10446,1997-02-14,TOMSP,19,Teatime Chocolate Biscuits,3,7.3,12,0.1,78.84000192940235,1997,2,14,6,341.2957184007551,723,8.532432432432433
10446,1997-02-14,TOMSP,24,Guaraná Fantástica,1,3.6,20,0.1,64.79999817609787,1997,2,14,6,341.2957184007551,1125,4.235294117647059
10446,1997-02-14,TOMSP,31,Gorgonzola Telino,4,10.0,3,0.1,26.999999955296516,1997,2,14,6,341.2957184007551,1397,11.666666666666666
10446,1997-02-14,TOMSP,52,Filo Mix,5,5.6,15,0.1,75.59999858736992,1997,2,14,6,341.2957184007551,500,6.758620689655173
10447,1997-02-14,RICAR,19,Teatime Chocolate Biscuits,3,7.3,40,0.0,292.00000762939453,1997,2,14,11,461.14074122629785,723,8.532432432432433
10447,1997-02-14,RICAR,65,Louisiana Fiery Hot Pepper Sauce,2,16.8,35,0.0,587.9999732971191,1997,2,14,11,461.14074122629785,745,19.45625
10447,1997-02-14,RICAR,71,Flotemysost,4,17.2,2,0.0,34.400001525878906,1997,2,14,11,461.14074122629785,1057,19.75952380952381
10448,1997-02-17,RANCH,26,Gumbär Gummibärchen,3,24.9,6,0.0,149.39999771118164,1997,2,17,5,237.00833320617676,753,28.85625
10448,1997-02-17,RANCH,40,Boston Crab Meat,8,14.7,20,0.0,293.99999618530273,1997,2,17,5,237.00833320617676,1103,17.226829268292683
10449,1997-02-18,BLONP,10,Ikura,8,24.8,14,0.0,347.19998931884766,1997,2,18,11,712.8492338209655,742,29.684848484848487
10449,1997-02-18,BLONP,52,Filo Mix,5,5.6,20,0.0,111.99999809265137,1997,2,18,11,712.8492338209655,500,6.758620689655173
10449,1997-02-18,BLONP,62,Tarte au sucre,3,39.4,35,0.0,1379.0000534057617,1997,2,18,11,712.8492338209655,1083,46.412499999999994
10450,1997-02-19,VICTE,10,Ikura,8,24.8,20,0.2,396.7999863147736,1997,2,19,10,367.29719510589837,742,29.684848484848487
10450,1997-02-19,VICTE,54,Tourtière,6,5.9,6,0.2,28.32000035226345,1997,2,19,10,367.29719510589837,755,6.804166666666667
10451,1997-02-19,QUICK,55,Pâté chinois,6,19.2,120,0.1,2073.600078964233,1997,2,19,28,1282.294244539463,903,22.400000000000002
10451,1997-02-19,QUICK,64,Wimmers gute Semmelknödel,5,26.6,35,0.1,837.9000106289983,1997,2,19,28,1282.294244539463,740,31.033333333333335
10451,1997-02-19,QUICK,65,Louisiana Fiery Hot Pepper Sauce,2,16.8,28,0.1,423.3599800729752,1997,2,19,28,1282.294244539463,745,19.45625
10451,1997-02-19,QUICK,77,Original Frankfurter grüne Soße,2,10.4,55,0.1,514.7999802649022,1997,2,19,28,1282.294244539463,791,12.110526315789473
10452,1997-02-20,SAVEA,28,Rössle Sauerkraut,7,36.4,15,0.0,546.0000228881836,1997,2,20,31,899.6719787964996,640,41.97575757575758
10452,1997-02-20,SAVEA,44,Gula Malacca,2,15.5,100,0.05,1472.49999884516,1997,2,20,31,899.6719787964996,601,18.133333333333333
10453,1997-02-21,AROUT,48,Chocolade,3,10.2,15,0.1,137.6999971970916,1997,2,21,13,446.3549991309394,138,11.9
10453,1997-02-21,AROUT,70,Outback Lager,1,12.0,25,0.1,269.99999955296516,1997,2,21,13,446.3549991309394,817,14.153846153846153
10454,1997-02-21,LAMAI,16,Pavlova,3,13.9,20,0.2,222.39999306797984,1997,2,21,14,300.9096779002297,1158,16.37674418604651
